6.312416666666667009e-01
6.312583333333333657e-01
6.317416666666666458e-01
6.339416666666666256e-01
6.300416666666667220e-01
6.325749999999999984e-01
6.317333333333333689e-01
6.223583333333333467e-01
8.600999999999999757e-01
8.560999999999999721e-01
8.600583333333333691e-01
8.591583333333333572e-01
8.597416666666666263e-01
8.590583333333333682e-01
8.566333333333333577e-01
8.589416666666667144e-01
6.653499999999999970e-01
6.823916666666666186e-01
9.275999999999999801e-01
9.202916666666666190e-01
